symbol,exchange,sec_id,sec_name,sec_abbr,sec_type1,sec_type2,listed_date,delisted_date
CFFEX.TS99,CFFEX,TS99,2年期国债期货指数,TS99,1060,106004,1990-01-01,2038-01-01
CFFEX.TT99,CFFEX,TT99,3年期国债期货指数,TT99,1060,106004,1990-01-01,2038-01-01
CZCE.AP99,CZCE,AP99,苹果指数,AP99,1060,106004,1990-01-01,2038-01-01
CZCE.CF99,CZCE,CF99,郑棉指数,CF99,1060,106004,1990-01-01,2038-01-01
CZCE.CJ99,CZCE,CJ99,红枣指数,CJ99,1060,106004,1990-01-01,2038-01-01
CZCE.CY99,CZCE,CY99,棉纱指数,CY99,1060,106004,1990-01-01,2038-01-01
CZCE.FG99,CZCE,FG99,玻璃指数,FG99,1060,106004,1990-01-01,2038-01-01
CZCE.GN99,CZCE,GN99,绿豆指数,GN99,1060,106004,1990-01-01,2038-01-01
CZCE.JR99,CZCE,JR99,粳稻指数,JR99,1060,106004,1990-01-01,2038-01-01
CZCE.LR99,CZCE,LR99,晚籼指数,LR99,1060,106004,1990-01-01,2038-01-01
CZCE.MA99,CZCE,MA99,甲醇指数,MA99,1060,106004,1990-01-01,2038-01-01
CZCE.OI99,CZCE,OI99,菜油指数,OI99,1060,106004,1990-01-01,2038-01-01
CZCE.PF99,CZCE,PF99,短纤指数,PF99,1060,106004,1990-01-01,2038-01-01
CZCE.PK99,CZCE,PK99,花生指数,PK99,1060,106004,1990-01-01,2038-01-01
CZCE.PM99,CZCE,PM99,普麦指数,PM99,1060,106004,1990-01-01,2038-01-01
CZCE.PR99,CZCE,PR99,瓶片指数,PR99,1060,106004,1990-01-01,2038-01-01
CZCE.PX99,CZCE,PX99,对二甲苯指数,PX99,1060,106004,1990-01-01,2038-01-01
CZCE.QM99,CZCE,QM99,优质强筋小麦指数,QM99,1060,106004,1990-01-01,2038-01-01
CZCE.RI99,CZCE,RI99,早籼指数,RI99,1060,106004,1990-01-01,2038-01-01
CZCE.RM99,CZCE,RM99,菜粕指数,RM99,1060,106004,1990-01-01,2038-01-01
CZCE.RS99,CZCE,RS99,菜籽指数,RS99,1060,106004,1990-01-01,2038-01-01
CZCE.SA99,CZCE,SA99,纯碱指数,SA99,1060,106004,1990-01-01,2038-01-01
CZCE.SF99,CZCE,SF99,硅铁指数,SF99,1060,106004,1990-01-01,2038-01-01
CZCE.SH99,CZCE,SH99,烧碱指数,SH99,1060,106004,1990-01-01,2038-01-01
CZCE.SM99,CZCE,SM99,锰硅指数,SM99,1060,106004,1990-01-01,2038-01-01
CZCE.SR99,CZCE,SR99,白糖指数,SR99,1060,106004,1990-01-01,2038-01-01
CZCE.TA99,CZCE,TA99,PTA指数,TA99,1060,106004,1990-01-01,2038-01-01
CZCE.UR99,CZCE,UR99,尿素指数,UR99,1060,106004,1990-01-01,2038-01-01
CZCE.WH99,CZCE,WH99,强麦指数,WH99,1060,106004,1990-01-01,2038-01-01
CZCE.ZC99,CZCE,ZC99,郑煤指数,ZC99,1060,106004,1990-01-01,2038-01-01
DCE.A99,DCE,A99,豆一指数,A99,1060,106004,1990-01-01,2038-01-01
DCE.B99,DCE,B99,豆二指数,B99,1060,106004,1990-01-01,2038-01-01
DCE.BB99,DCE,BB99,胶合板指数,BB99,1060,106004,1990-01-01,2038-01-01
DCE.C99,DCE,C99,玉米指数,C99,1060,106004,1990-01-01,2038-01-01
DCE.CS99,DCE,CS99,玉米淀粉指数,CS99,1060,106004,1990-01-01,2038-01-01
DCE.EB99,DCE,EB99,苯乙烯指数,EB99,1060,106004,1990-01-01,2038-01-01
DCE.EG99,DCE,EG99,乙二醇指数,EG99,1060,106004,1990-01-01,2038-01-01
DCE.FB99,DCE,FB99,纤维板指数,FB99,1060,106004,1990-01-01,2038-01-01
DCE.I99,DCE,I99,铁矿石指数,I99,1060,106004,1990-01-01,2038-01-01
DCE.J99,DCE,J99,焦炭指数,J99,1060,106004,1990-01-01,2038-01-01
DCE.JD99,DCE,JD99,鸡蛋指数,JD99,1060,106004,1990-01-01,2038-01-01
DCE.JM99,DCE,JM99,焦煤指数,JM99,1060,106004,1990-01-01,2038-01-01
DCE.L99,DCE,L99,塑料指数,L99,1060,106004,1990-01-01,2038-01-01
DCE.LG99,DCE,LG99,原木指数,LG99,1060,106004,1990-01-01,2038-01-01
DCE.LH99,DCE,LH99,生猪指数,LH99,1060,106004,1990-01-01,2038-01-01
DCE.M99,DCE,M99,豆粕指数,M99,1060,106004,1990-01-01,2038-01-01
DCE.P99,DCE,P99,棕榈指数,P99,1060,106004,1990-01-01,2038-01-01
DCE.PG99,DCE,PG99,液化石油气指数,PG99,1060,106004,1990-01-01,2038-01-01
DCE.PP99,DCE,PP99,聚丙烯指数,PP99,1060,106004,1990-01-01,2038-01-01
DCE.RR99,DCE,RR99,粳米指数,RR99,1060,106004,1990-01-01,2038-01-01
DCE.V99,DCE,V99,PVC指数,V99,1060,106004,1990-01-01,2038-01-01
DCE.Y99,DCE,Y99,豆油指数,Y99,1060,106004,1990-01-01,2038-01-01
GFEX.LC99,GFEX,LC99,碳酸锂指数,LC99,1060,106004,1990-01-01,2038-01-01
GFEX.PS99,GFEX,PS99,多晶硅指数,PS99,1060,106004,1990-01-01,2038-01-01
GFEX.SI99,GFEX,SI99,工业硅指数,SI99,1060,106004,1990-01-01,2038-01-01
INE.BC99,INE,BC99,国际铜指数,BC99,1060,106004,1990-01-01,2038-01-01
INE.EC99,INE,EC99,集运指数(欧线)指数,EC99,1060,106004,1990-01-01,2038-01-01
INE.LU99,INE,LU99,低硫燃料油指数,LU99,1060,106004,1990-01-01,2038-01-01
INE.NR99,INE,NR99,20号胶指数,NR99,1060,106004,1990-01-01,2038-01-01
INE.SC99,INE,SC99,中质含硫原油指数,SC99,1060,106004,1990-01-01,2038-01-01
SHFE.AG99,SHFE,AG99,沪银指数,AG99,1060,106004,1990-01-01,2038-01-01
SHFE.AL99,SHFE,AL99,沪铝指数,AL99,1060,106004,1990-01-01,2038-01-01
SHFE.AO99,SHFE,AO99,氧化铝指数,AO99,1060,106004,1990-01-01,2038-01-01
SHFE.AU99,SHFE,AU99,沪金指数,AU99,1060,106004,1990-01-01,2038-01-01
SHFE.BR99,SHFE,BR99,丁二烯橡胶指数,BR99,1060,106004,1990-01-01,2038-01-01
SHFE.BU99,SHFE,BU99,沥青指数,BU99,1060,106004,1990-01-01,2038-01-01
SHFE.CU99,SHFE,CU99,沪铜指数,CU99,1060,106004,1990-01-01,2038-01-01
SHFE.FU99,SHFE,FU99,燃油指数,FU99,1060,106004,1990-01-01,2038-01-01
SHFE.HC99,SHFE,HC99,热卷指数,HC99,1060,106004,1990-01-01,2038-01-01
SHFE.NI99,SHFE,NI99,镍指数,NI99,1060,106004,1990-01-01,2038-01-01
SHFE.PB99,SHFE,PB99,沪铅指数,PB99,1060,106004,1990-01-01,2038-01-01
SHFE.RB99,SHFE,RB99,螺纹钢指数,RB99,1060,106004,1990-01-01,2038-01-01
SHFE.RU99,SHFE,RU99,橡胶指数,RU99,1060,106004,1990-01-01,2038-01-01
SHFE.SN99,SHFE,SN99,锡指数,SN99,1060,106004,1990-01-01,2038-01-01
SHFE.SP99,SHFE,SP99,纸浆指数,SP99,1060,106004,1990-01-01,2038-01-01
SHFE.SS99,SHFE,SS99,不锈钢指数,SS99,1060,106004,1990-01-01,2038-01-01
SHFE.WR99,SHFE,WR99,线材指数,WR99,1060,106004,1990-01-01,2038-01-01
SHFE.ZN99,SHFE,ZN99,沪锌指数,ZN99,1060,106004,1990-01-01,2038-01-01
SHSE.000001,SHSE,000001,上证指数,SZZS,1060,106001,1991-07-14,2038-01-01
SHSE.000002,SHSE,000002,A股指数,AGZS,1060,106001,1992-02-21,2038-01-01
SHSE.000003,SHSE,000003,B股指数,BGZS,1060,106001,1992-08-17,2038-01-01
